,Hostname,Application,Utilization(bps),Timestamp
559224,vdevice-host-name,dns,638.25,12-03-2019 20:05
559261,vdevice-host-name,dns,875.875,12-03-2019 20:10
559356,vdevice-host-name,dns,655,12-03-2019 20:15
559407,vdevice-host-name,dns,624.75,12-03-2019 20:20
559427,vdevice-host-name,dns,658.375,12-03-2019 20:25
559509,vdevice-host-name,dns,583.125,12-03-2019 20:30
559529,vdevice-host-name,dns,1074,12-03-2019 20:35
559588,vdevice-host-name,dns,822.875,12-03-2019 20:40
559666,vdevice-host-name,dns,707.625,12-03-2019 20:45
559686,vdevice-host-name,dns,663.75,12-03-2019 20:50
559760,vdevice-host-name,dns,706.875,12-03-2019 20:55
559816,vdevice-host-name,dns,690.125,12-03-2019 21:00
559868,vdevice-host-name,dns,657.75,12-03-2019 21:05
559921,vdevice-host-name,dns,821.375,12-03-2019 21:10
559981,vdevice-host-name,dns,694,12-03-2019 21:15
560049,vdevice-host-name,dns,718.25,12-03-2019 21:20
560081,vdevice-host-name,dns,745.875,12-03-2019 21:25
560124,vdevice-host-name,dns,567.625,12-03-2019 21:30
560159,vdevice-host-name,dns,642.25,12-03-2019 21:35
560243,vdevice-host-name,dns,914.875,12-03-2019 21:40
560265,vdevice-host-name,dns,698.125,12-03-2019 21:45
560354,vdevice-host-name,dns,488.5,12-03-2019 21:50
560416,vdevice-host-name,dns,808.125,12-03-2019 21:55
560426,vdevice-host-name,dns,670.625,12-03-2019 22:00
560511,vdevice-host-name,dns,562.5,12-03-2019 22:05
560579,vdevice-host-name,dns,855.375,12-03-2019 22:10
560594,vdevice-host-name,dns,660.25,12-03-2019 22:15
560651,vdevice-host-name,dns,648.75,12-03-2019 22:20
560722,vdevice-host-name,dns,677.625,12-03-2019 22:25
560782,vdevice-host-name,dns,607.875,12-03-2019 22:30
560841,vdevice-host-name,dns,654.75,12-03-2019 22:35
560852,vdevice-host-name,dns,862.125,12-03-2019 22:40
560940,vdevice-host-name,dns,581.625,12-03-2019 22:45
560992,vdevice-host-name,dns,518.25,12-03-2019 22:50
561056,vdevice-host-name,dns,751.625,12-03-2019 22:55
561096,vdevice-host-name,dns,572.875,12-03-2019 23:00
561114,vdevice-host-name,dns,576.75,12-03-2019 23:05
561210,vdevice-host-name,dns,730.125,12-03-2019 23:10
561251,vdevice-host-name,dns,746.75,12-03-2019 23:15
561296,vdevice-host-name,dns,557.25,12-03-2019 23:20
561347,vdevice-host-name,dns,701.875,12-03-2019 23:25
561380,vdevice-host-name,dns,601.125,12-03-2019 23:30
561466,vdevice-host-name,dns,557.25,12-03-2019 23:35
561508,vdevice-host-name,dns,853.375,12-03-2019 23:40
561551,vdevice-host-name,dns,640.125,12-03-2019 23:45
561633,vdevice-host-name,dns,764.875,12-03-2019 23:50
561688,vdevice-host-name,dns,610.625,12-03-2019 23:55
561727,vdevice-host-name,dns,721.875,13-03-2019 0:00
561801,vdevice-host-name,dns,518.25,13-03-2019 0:05
561830,vdevice-host-name,dns,795.125,13-03-2019 0:10
561896,vdevice-host-name,dns,772.25,13-03-2019 0:15
561945,vdevice-host-name,dns,537.75,13-03-2019 0:20
561965,vdevice-host-name,dns,700.125,13-03-2019 0:25
562040,vdevice-host-name,dns,717.875,13-03-2019 0:30
562113,vdevice-host-name,dns,537.75,13-03-2019 0:35
562164,vdevice-host-name,dns,775.625,13-03-2019 0:40
562177,vdevice-host-name,dns,824.875,13-03-2019 0:45
562244,vdevice-host-name,dns,646.75,13-03-2019 0:50
562288,vdevice-host-name,dns,700.125,13-03-2019 0:55
562353,vdevice-host-name,dns,698.375,13-03-2019 1:00
562403,vdevice-host-name,dns,611.75,13-03-2019 1:05
562481,vdevice-host-name,dns,774.875,13-03-2019 1:10
562538,vdevice-host-name,dns,766.5,13-03-2019 1:15
562555,vdevice-host-name,dns,631,13-03-2019 1:20
562642,vdevice-host-name,dns,604.625,13-03-2019 1:25
562669,vdevice-host-name,dns,673.125,13-03-2019 1:30
562733,vdevice-host-name,dns,718.5,13-03-2019 1:35
562802,vdevice-host-name,dns,824.125,13-03-2019 1:40
562812,vdevice-host-name,dns,636.125,13-03-2019 1:45
562874,vdevice-host-name,dns,564.25,13-03-2019 1:50
562953,vdevice-host-name,dns,747.375,13-03-2019 1:55
563012,vdevice-host-name,dns,706.125,13-03-2019 2:00
563050,vdevice-host-name,dns,566.25,13-03-2019 2:05
563083,vdevice-host-name,dns,820.875,13-03-2019 2:10
563149,vdevice-host-name,dns,836.5,13-03-2019 2:15
563216,vdevice-host-name,dns,615.25,13-03-2019 2:20
563233,vdevice-host-name,dns,711.875,13-03-2019 2:25
563335,vdevice-host-name,dns,778.125,13-03-2019 2:30
563363,vdevice-host-name,dns,564.25,13-03-2019 2:35
563408,vdevice-host-name,dns,857.875,13-03-2019 2:40
563448,vdevice-host-name,dns,636.125,13-03-2019 2:45
563548,vdevice-host-name,dns,669.25,13-03-2019 2:50
563556,vdevice-host-name,dns,770.875,13-03-2019 2:55
563634,vdevice-host-name,dns,692.625,13-03-2019 3:00
563694,vdevice-host-name,dns,768.75,13-03-2019 3:05
563716,vdevice-host-name,dns,744.875,13-03-2019 3:10
563805,vdevice-host-name,dns,838.5,13-03-2019 3:15
563861,vdevice-host-name,dns,689,13-03-2019 3:20
563900,vdevice-host-name,dns,657.625,13-03-2019 3:25
563947,vdevice-host-name,dns,646.875,13-03-2019 3:30
564027,vdevice-host-name,dns,636.5,13-03-2019 3:35
564077,vdevice-host-name,dns,820.625,13-03-2019 3:40
564098,vdevice-host-name,dns,675.125,13-03-2019 3:45
564144,vdevice-host-name,dns,586,13-03-2019 3:50
564189,vdevice-host-name,dns,766.625,13-03-2019 3:55
564252,vdevice-host-name,dns,610.25,13-03-2019 4:00
564333,vdevice-host-name,dns,673.875,13-03-2019 4:05
564393,vdevice-host-name,dns,805.125,13-03-2019 4:10
564413,vdevice-host-name,dns,808.625,13-03-2019 4:15
564502,vdevice-host-name,dns,662.375,13-03-2019 4:20
564551,vdevice-host-name,dns,562.375,13-03-2019 4:25
564601,vdevice-host-name,dns,692,13-03-2019 4:30
564621,vdevice-host-name,dns,553.375,13-03-2019 4:35
564696,vdevice-host-name,dns,893.875,13-03-2019 4:40
564742,vdevice-host-name,dns,740.5,13-03-2019 4:45
564796,vdevice-host-name,dns,681.875,13-03-2019 4:50
564824,vdevice-host-name,dns,667.375,13-03-2019 4:55
564923,vdevice-host-name,dns,672.5,13-03-2019 5:00
564949,vdevice-host-name,dns,662.375,13-03-2019 5:05
564984,vdevice-host-name,dns,875.375,13-03-2019 5:10
565053,vdevice-host-name,dns,867.125,13-03-2019 5:15
565106,vdevice-host-name,dns,650.875,13-03-2019 5:20
565145,vdevice-host-name,dns,632.5,13-03-2019 5:25
565238,vdevice-host-name,dns,781.375,13-03-2019 5:30
565272,vdevice-host-name,dns,685.875,13-03-2019 5:35
565302,vdevice-host-name,dns,848.125,13-03-2019 5:40
565354,vdevice-host-name,dns,682.75,13-03-2019 5:45
565432,vdevice-host-name,dns,480.625,13-03-2019 5:50
565476,vdevice-host-name,dns,558.5,13-03-2019 5:55
565551,vdevice-host-name,dns,760.125,13-03-2019 6:00
565605,vdevice-host-name,dns,654.625,13-03-2019 6:05
565651,vdevice-host-name,dns,803,13-03-2019 6:10
565674,vdevice-host-name,dns,842.75,13-03-2019 6:15
565756,vdevice-host-name,dns,596.125,13-03-2019 6:20
565799,vdevice-host-name,dns,562.5,13-03-2019 6:25
565866,vdevice-host-name,dns,668.625,13-03-2019 6:30
565896,vdevice-host-name,dns,672.75,13-03-2019 6:35
565938,vdevice-host-name,dns,898.75,13-03-2019 6:40
566005,vdevice-host-name,dns,629.625,13-03-2019 6:45
566077,vdevice-host-name,dns,642.875,13-03-2019 6:50
566137,vdevice-host-name,dns,520.5,13-03-2019 6:55
566193,vdevice-host-name,dns,649.125,13-03-2019 7:00
566215,vdevice-host-name,dns,796,13-03-2019 7:05
566259,vdevice-host-name,dns,768.25,13-03-2019 7:10
566349,vdevice-host-name,dns,779.5,13-03-2019 7:15
566393,vdevice-host-name,dns,572.875,13-03-2019 7:20
566420,vdevice-host-name,dns,546.75,13-03-2019 7:25
566518,vdevice-host-name,dns,756.125,13-03-2019 7:30
566521,vdevice-host-name,dns,592.375,13-03-2019 7:35
566620,vdevice-host-name,dns,692.25,13-03-2019 7:40
566625,vdevice-host-name,dns,762.125,13-03-2019 7:45
566713,vdevice-host-name,dns,712.875,13-03-2019 7:50
566732,vdevice-host-name,dns,566.25,13-03-2019 7:55
566807,vdevice-host-name,dns,795.125,13-03-2019 8:00
566869,vdevice-host-name,dns,607.875,13-03-2019 8:05
566931,vdevice-host-name,dns,821.5,13-03-2019 8:10
566981,vdevice-host-name,dns,747.25,13-03-2019 8:15
567021,vdevice-host-name,dns,764.625,13-03-2019 8:20
567100,vdevice-host-name,dns,566.25,13-03-2019 8:25
567111,vdevice-host-name,dns,764.875,13-03-2019 8:30
567187,vdevice-host-name,dns,714.125,13-03-2019 8:35
567226,vdevice-host-name,dns,801.5,13-03-2019 8:40
567285,vdevice-host-name,dns,737.625,13-03-2019 8:45
567332,vdevice-host-name,dns,691,13-03-2019 8:50
567400,vdevice-host-name,dns,638.5,13-03-2019 8:55
567445,vdevice-host-name,dns,768.625,13-03-2019 9:00
567519,vdevice-host-name,dns,646.5,13-03-2019 9:05
567547,vdevice-host-name,dns,869.5,13-03-2019 9:10
567623,vdevice-host-name,dns,809,13-03-2019 9:15
567634,vdevice-host-name,dns,671.125,13-03-2019 9:20
567685,vdevice-host-name,dns,527.5,13-03-2019 9:25
567764,vdevice-host-name,dns,707,13-03-2019 9:30
567837,vdevice-host-name,dns,717.25,13-03-2019 9:35
567891,vdevice-host-name,dns,965.5,13-03-2019 9:40
567937,vdevice-host-name,dns,617.5,13-03-2019 9:45
567953,vdevice-host-name,dns,841.75,13-03-2019 9:50
568022,vdevice-host-name,dns,566.5,13-03-2019 9:55
568099,vdevice-host-name,dns,547,13-03-2019 10:00
568143,vdevice-host-name,dns,737.25,13-03-2019 10:05
568208,vdevice-host-name,dns,803.5,13-03-2019 10:10
568254,vdevice-host-name,dns,653.875,13-03-2019 10:15
568268,vdevice-host-name,dns,796.75,13-03-2019 10:20
568362,vdevice-host-name,dns,17419.75,13-03-2019 10:25
568379,vdevice-host-name,dns,11650.875,13-03-2019 10:30
568470,vdevice-host-name,dns,3028.625,13-03-2019 10:35
568522,vdevice-host-name,dns,2106.875,13-03-2019 10:40
568568,vdevice-host-name,dns,2116,13-03-2019 10:45
568610,vdevice-host-name,dns,4551.125,13-03-2019 10:50
568663,vdevice-host-name,dns,2683.125,13-03-2019 10:55
568727,vdevice-host-name,dns,2529.5,13-03-2019 11:00
568794,vdevice-host-name,dns,2424.625,13-03-2019 11:05
568810,vdevice-host-name,dns,2034.875,13-03-2019 11:10
568879,vdevice-host-name,dns,2330.875,13-03-2019 11:15
568962,vdevice-host-name,dns,2261.625,13-03-2019 11:20
568984,vdevice-host-name,dns,2344.875,13-03-2019 11:25
569069,vdevice-host-name,dns,2590,13-03-2019 11:30
569110,vdevice-host-name,dns,1670.25,13-03-2019 11:35
569141,vdevice-host-name,dns,2228,13-03-2019 11:40
569192,vdevice-host-name,dns,2297.5,13-03-2019 11:45
569278,vdevice-host-name,dns,1756.25,13-03-2019 11:50
569295,vdevice-host-name,dns,2253,13-03-2019 11:55
569396,vdevice-host-name,dns,2019.25,13-03-2019 12:00
569408,vdevice-host-name,dns,2270.75,13-03-2019 12:05
569466,vdevice-host-name,dns,2429.5,13-03-2019 12:10
569525,vdevice-host-name,dns,1832.125,13-03-2019 12:15
569605,vdevice-host-name,dns,2291.75,13-03-2019 12:20
569656,vdevice-host-name,dns,2186.75,13-03-2019 12:25
569691,vdevice-host-name,dns,3169.75,13-03-2019 12:30
569740,vdevice-host-name,dns,2067.75,13-03-2019 12:35
569799,vdevice-host-name,dns,2308.25,13-03-2019 12:40
569839,vdevice-host-name,dns,3452.25,13-03-2019 12:45
569898,vdevice-host-name,dns,2399.5,13-03-2019 12:50
569975,vdevice-host-name,dns,1738.75,13-03-2019 12:55
570013,vdevice-host-name,dns,2636.5,13-03-2019 13:00
570096,vdevice-host-name,dns,2050.75,13-03-2019 13:05
570109,vdevice-host-name,dns,2133.75,13-03-2019 13:10
570189,vdevice-host-name,dns,2080.375,13-03-2019 13:15
570233,vdevice-host-name,dns,2211.5,13-03-2019 13:20
570302,vdevice-host-name,dns,2411.625,13-03-2019 13:25
570364,vdevice-host-name,dns,2212.25,13-03-2019 13:30
570397,vdevice-host-name,dns,2100.5,13-03-2019 13:35
570427,vdevice-host-name,dns,2115.25,13-03-2019 13:40
570480,vdevice-host-name,dns,1992.5,13-03-2019 13:45
570584,vdevice-host-name,dns,2009,13-03-2019 13:50
570607,vdevice-host-name,dns,2131.75,13-03-2019 13:55
570684,vdevice-host-name,dns,2337.5,13-03-2019 14:00
570719,vdevice-host-name,dns,2080.25,13-03-2019 14:05
570750,vdevice-host-name,dns,2217.75,13-03-2019 14:10
570817,vdevice-host-name,dns,2107.375,13-03-2019 14:15
570903,vdevice-host-name,dns,2010.75,13-03-2019 14:20
570928,vdevice-host-name,dns,2159,13-03-2019 14:25
571010,vdevice-host-name,dns,2215.75,13-03-2019 14:30
571034,vdevice-host-name,dns,2699.75,13-03-2019 14:35
571085,vdevice-host-name,dns,2236,13-03-2019 14:40
571154,vdevice-host-name,dns,1703,13-03-2019 14:45
571223,vdevice-host-name,dns,2014.5,13-03-2019 14:50
571268,vdevice-host-name,dns,1991.25,13-03-2019 14:55
571315,vdevice-host-name,dns,2141.25,13-03-2019 15:00
571374,vdevice-host-name,dns,2031,13-03-2019 15:05
571430,vdevice-host-name,dns,2448.5,13-03-2019 15:10
571474,vdevice-host-name,dns,2534.125,13-03-2019 15:15
571531,vdevice-host-name,dns,2047.5,13-03-2019 15:20
571601,vdevice-host-name,dns,2457.25,13-03-2019 15:25
571647,vdevice-host-name,dns,2491.25,13-03-2019 15:30
571677,vdevice-host-name,dns,2172,13-03-2019 15:35
571749,vdevice-host-name,dns,2595.25,13-03-2019 15:40
571810,vdevice-host-name,dns,2338.75,13-03-2019 15:45
571871,vdevice-host-name,dns,2092.5,13-03-2019 15:50
571913,vdevice-host-name,dns,2702.75,13-03-2019 15:55
571984,vdevice-host-name,dns,2326.25,13-03-2019 16:00
572013,vdevice-host-name,dns,1652,13-03-2019 16:05
572057,vdevice-host-name,dns,2265,13-03-2019 16:10
572148,vdevice-host-name,dns,2007.875,13-03-2019 16:15
572198,vdevice-host-name,dns,1962.75,13-03-2019 16:20
572255,vdevice-host-name,dns,2540.75,13-03-2019 16:25
572279,vdevice-host-name,dns,2107.5,13-03-2019 16:30
572355,vdevice-host-name,dns,1955,13-03-2019 16:35
572400,vdevice-host-name,dns,2653.5,13-03-2019 16:40
572447,vdevice-host-name,dns,1743.75,13-03-2019 16:45
572501,vdevice-host-name,dns,2111.25,13-03-2019 16:50
572579,vdevice-host-name,dns,2481.25,13-03-2019 16:55
572587,vdevice-host-name,dns,2677.5,13-03-2019 17:00
572684,vdevice-host-name,dns,1918,13-03-2019 17:05
572704,vdevice-host-name,dns,2059.25,13-03-2019 17:10
572748,vdevice-host-name,dns,1995.375,13-03-2019 17:15
572826,vdevice-host-name,dns,2526,13-03-2019 17:20
572899,vdevice-host-name,dns,2741.25,13-03-2019 17:25
572940,vdevice-host-name,dns,3093.75,13-03-2019 17:30
573015,vdevice-host-name,dns,2756.25,13-03-2019 17:35
573018,vdevice-host-name,dns,2410.75,13-03-2019 17:40
573075,vdevice-host-name,dns,2843.5,13-03-2019 17:45
573165,vdevice-host-name,dns,2329.75,13-03-2019 17:50
573230,vdevice-host-name,dns,2520.25,13-03-2019 17:55
573243,vdevice-host-name,dns,3463.25,13-03-2019 18:00
573328,vdevice-host-name,dns,2324,13-03-2019 18:05
573381,vdevice-host-name,dns,2528.5,13-03-2019 18:10
573412,vdevice-host-name,dns,2076.125,13-03-2019 18:15
573458,vdevice-host-name,dns,2080.75,13-03-2019 18:20
573508,vdevice-host-name,dns,2650.75,13-03-2019 18:25
573601,vdevice-host-name,dns,2484.75,13-03-2019 18:30
573627,vdevice-host-name,dns,2158.5,13-03-2019 18:35
573688,vdevice-host-name,dns,2109.75,13-03-2019 18:40
573761,vdevice-host-name,dns,2141.75,13-03-2019 18:45
573785,vdevice-host-name,dns,2094.25,13-03-2019 18:50
573832,vdevice-host-name,dns,2148.75,13-03-2019 18:55
573914,vdevice-host-name,dns,3086,13-03-2019 19:00
573983,vdevice-host-name,dns,2242.25,13-03-2019 19:05
574020,vdevice-host-name,dns,1940,13-03-2019 19:10
574094,vdevice-host-name,dns,2241.375,13-03-2019 19:15
574127,vdevice-host-name,dns,2030,13-03-2019 19:20
574197,vdevice-host-name,dns,2369.125,13-03-2019 19:25
574250,vdevice-host-name,dns,3214.25,13-03-2019 19:30
574269,vdevice-host-name,dns,2262.25,13-03-2019 19:35
574322,vdevice-host-name,dns,1721,13-03-2019 19:40
574382,vdevice-host-name,dns,2335.75,13-03-2019 19:45
574441,vdevice-host-name,dns,2228.75,13-03-2019 19:50
574488,vdevice-host-name,dns,2162.25,13-03-2019 19:55
574530,vdevice-host-name,dns,2886,13-03-2019 20:00
574585,vdevice-host-name,dns,2194.25,13-03-2019 20:05
574675,vdevice-host-name,dns,2089.25,13-03-2019 20:10
574739,vdevice-host-name,dns,2108.375,13-03-2019 20:15
574762,vdevice-host-name,dns,1630,13-03-2019 20:20
574804,vdevice-host-name,dns,1889.75,13-03-2019 20:25
574895,vdevice-host-name,dns,3086.5,13-03-2019 20:30
574914,vdevice-host-name,dns,1833,13-03-2019 20:35
574971,vdevice-host-name,dns,2052.75,13-03-2019 20:40
575034,vdevice-host-name,dns,2341.5,13-03-2019 20:45
575089,vdevice-host-name,dns,2428.75,13-03-2019 20:50
575133,vdevice-host-name,dns,2043,13-03-2019 20:55
575180,vdevice-host-name,dns,2989.5,13-03-2019 21:00
575242,vdevice-host-name,dns,2204,13-03-2019 21:05
575301,vdevice-host-name,dns,1998.25,13-03-2019 21:10
575350,vdevice-host-name,dns,2320.625,13-03-2019 21:15
575425,vdevice-host-name,dns,2442.5,13-03-2019 21:20
575476,vdevice-host-name,dns,2197.375,13-03-2019 21:25
575504,vdevice-host-name,dns,3098.375,13-03-2019 21:30
575570,vdevice-host-name,dns,2716.5,13-03-2019 21:35
575615,vdevice-host-name,dns,1966.625,13-03-2019 21:40
575700,vdevice-host-name,dns,2855.875,13-03-2019 21:45
575748,vdevice-host-name,dns,2314.75,13-03-2019 21:50
575793,vdevice-host-name,dns,2020.625,13-03-2019 21:55
575839,vdevice-host-name,dns,3378.125,13-03-2019 22:00
575898,vdevice-host-name,dns,2156.75,13-03-2019 22:05
575982,vdevice-host-name,dns,2155.875,13-03-2019 22:10
576022,vdevice-host-name,dns,606.625,13-03-2019 22:25
576085,vdevice-host-name,dns,1620.375,13-03-2019 22:30
576142,vdevice-host-name,dns,652.75,13-03-2019 22:35
576150,vdevice-host-name,dns,604.625,13-03-2019 22:40
576232,vdevice-host-name,dns,898.375,13-03-2019 22:45
576305,vdevice-host-name,dns,713.375,13-03-2019 22:50
576338,vdevice-host-name,dns,684.625,13-03-2019 22:55
576372,vdevice-host-name,dns,1383.625,13-03-2019 23:00
576447,vdevice-host-name,dns,709.25,13-03-2019 23:05
576493,vdevice-host-name,dns,552.125,13-03-2019 23:10
576545,vdevice-host-name,dns,909.75,13-03-2019 23:15
576627,vdevice-host-name,dns,744.25,13-03-2019 23:20
576655,vdevice-host-name,dns,626.125,13-03-2019 23:25
576706,vdevice-host-name,dns,1756.625,13-03-2019 23:30
576760,vdevice-host-name,dns,705.25,13-03-2019 23:35
576840,vdevice-host-name,dns,591.125,13-03-2019 23:40
576901,vdevice-host-name,dns,810.375,13-03-2019 23:45
576941,vdevice-host-name,dns,631.25,13-03-2019 23:50
576998,vdevice-host-name,dns,580.375,13-03-2019 23:55
577014,vdevice-host-name,dns,1252.375,14-03-2019 0:00
577093,vdevice-host-name,dns,713,14-03-2019 0:05
577162,vdevice-host-name,dns,571.625,14-03-2019 0:10
577192,vdevice-host-name,dns,1101,14-03-2019 0:15
577255,vdevice-host-name,dns,693.5,14-03-2019 0:20
577305,vdevice-host-name,dns,680.625,14-03-2019 0:25
577386,vdevice-host-name,dns,1827.375,14-03-2019 0:30
577428,vdevice-host-name,dns,670,14-03-2019 0:35
577474,vdevice-host-name,dns,649.625,14-03-2019 0:40
577505,vdevice-host-name,dns,820.625,14-03-2019 0:45
577579,vdevice-host-name,dns,615.5,14-03-2019 0:50
577658,vdevice-host-name,dns,630.125,14-03-2019 0:55
577706,vdevice-host-name,dns,1523.875,14-03-2019 1:00
577756,vdevice-host-name,dns,561,14-03-2019 1:05
577815,vdevice-host-name,dns,669.125,14-03-2019 1:10
577837,vdevice-host-name,dns,885.75,14-03-2019 1:15
577886,vdevice-host-name,dns,537.75,14-03-2019 1:20
577957,vdevice-host-name,dns,633.875,14-03-2019 1:25
578022,vdevice-host-name,dns,1803.875,14-03-2019 1:30
578086,vdevice-host-name,dns,498.75,14-03-2019 1:35
578108,vdevice-host-name,dns,649.375,14-03-2019 1:40
578184,vdevice-host-name,dns,844.125,14-03-2019 1:45
578228,vdevice-host-name,dns,596.25,14-03-2019 1:50
578277,vdevice-host-name,dns,707.875,14-03-2019 1:55
578332,vdevice-host-name,dns,1473.875,14-03-2019 2:00
578380,vdevice-host-name,dns,838,14-03-2019 2:15
578460,vdevice-host-name,dns,596.25,14-03-2019 2:20
578479,vdevice-host-name,dns,575.375,14-03-2019 2:25
578537,vdevice-host-name,dns,1947.875,14-03-2019 2:30
578625,vdevice-host-name,dns,580,14-03-2019 2:35
578649,vdevice-host-name,dns,839.125,14-03-2019 2:40
578716,vdevice-host-name,dns,896.625,14-03-2019 2:45
578758,vdevice-host-name,dns,706.5,14-03-2019 2:50
578834,vdevice-host-name,dns,747.375,14-03-2019 2:55
578885,vdevice-host-name,dns,1459.625,14-03-2019 3:00
578924,vdevice-host-name,dns,693,14-03-2019 3:05
578971,vdevice-host-name,dns,657.875,14-03-2019 3:10
579017,vdevice-host-name,dns,1083.25,14-03-2019 3:15
579094,vdevice-host-name,dns,634.5,14-03-2019 3:20
579132,vdevice-host-name,dns,638.375,14-03-2019 3:25
579178,vdevice-host-name,dns,1552.375,14-03-2019 3:30
579265,vdevice-host-name,dns,521.5,14-03-2019 3:35
579322,vdevice-host-name,dns,712.375,14-03-2019 3:40
579359,vdevice-host-name,dns,915.875,14-03-2019 3:45
579389,vdevice-host-name,dns,595.5,14-03-2019 3:50
579479,vdevice-host-name,dns,696.875,14-03-2019 3:55
579521,vdevice-host-name,dns,1724.625,14-03-2019 4:00
579559,vdevice-host-name,dns,541,14-03-2019 4:05
579636,vdevice-host-name,dns,690.875,14-03-2019 4:10
579705,vdevice-host-name,dns,1042.25,14-03-2019 4:15
579766,vdevice-host-name,dns,578,14-03-2019 4:20
579787,vdevice-host-name,dns,694.875,14-03-2019 4:25
